timestamp,value,,,,,,,,,,,
2020-02-02 0:48,21.5,,,,,,,,,,,
2020-02-02 0:48,21.5,,,,,,,,,,,
2020-02-02 0:48,21.5,,,,,,,,,,,
2020-02-02 0:48,21.5,,,,,,,,,,,
2020-02-02 0:48,21.5,,,,,,,,,,,
2020-02-02 0:48,21.5,,,,,,,,,,,
2020-02-02 0:48,21.5,,,,,,,,,,,
2020-02-02 0:48,21.5,,,,,,,,,,,
2020-02-02 0:48,21.5,,,,,,,,,,,
2020-02-02 0:48,21.5,,,,,,,,,,,
2020-02-02 0:48,21.5,,,,,,,,,,,
2020-02-02 0:48,21.5,,,,,,,,,,,
2020-02-02 0:48,21.5,,,,,,,,,,,
2020-02-02 0:48,21.5,,,,,,,,,,,
2020-02-02 0:48,21.5,,,,,,,,,,,
2020-02-02 0:48,21.5,,,,,,,,,,,
2020-02-02 0:48,21.5,,,,,,,,,,,
2020-02-02 0:48,21.5,,,,,,,,,,,
2020-02-02 0:48,21.5,,,,,,,,,,,
2020-02-02 0:48,21.5,,,,,,,,,,,
2020-02-02 0:48,21.5,,,,,,,,,,,
2020-02-02 0:48,21.5,,,,,,,,,,,
2020-02-02 0:48,21.5,,,,,,,,,,,
2020-02-02 0:48,21.5,,,,,,,,,,,
2020-02-02 0:48,21.5,,,,,,,,,,,
2020-02-02 0:48,21.5,,,,,,,,,,,
2020-02-02 0:48,21.5,,,,,,,,,,,
2020-02-02 0:48,21.5,,,,,,,,,,,
2020-02-02 0:48,21.5,,,,,,,,,,,
2020-02-02 0:48,21.5,,,,,,,,,,,
2020-02-02 0:49,21.5,,,,,,,,,,,
2020-02-02 0:49,21.5,,,,,,,,,,,
2020-02-02 0:49,21.5,,,,,,,,,,,
2020-02-02 0:49,21.5,,,,,,,,,,,
2020-02-02 0:49,21.5,,,,,,,,,,,
2020-02-02 0:49,21.5,,,,,,,,,,,
2020-02-02 0:49,21.5,,,,,,,,,,,
2020-02-02 0:49,21.5,,,,,,,,,,,
2020-02-02 0:49,21.5,,,,,,,,,,,
2020-02-02 0:49,21.5,,,,,,,,,,,
2020-02-02 0:49,21.5,,,,,,,,,,,
2020-02-02 0:49,21.5,,,,,,,,,,,
2020-02-02 0:49,21.5,,,,,,,,,,,
2020-02-02 0:49,21.5,,,,,,,,,,,
2020-02-02 0:49,21.5,,,,,,,,,,,
2020-02-02 0:49,21.5,,,,,,,,,,,
2020-02-02 0:49,21.5,,,,,,,,,,,
2020-02-02 0:49,21.5,,,,,,,,,,,
2020-02-02 0:49,21.5,,,,,,,,,,,
2020-02-02 0:49,21.5,,,,,,,,,,,
2020-02-02 0:49,21.5,,,,,,,,,,,
2020-02-02 0:49,21.5,,,,,,,,,,,
2020-02-02 0:49,21.5,,,,,,,,,,,
2020-02-02 0:49,21.5,,,,,,,,,,,
2020-02-02 0:49,21.5,,,,,,,,,,,
2020-02-02 0:49,21.5,,,,,,,,,,,
2020-02-02 0:49,21.5,,,,,,,,,,,
2020-02-02 0:49,21.5,,,,,,,,,,,
2020-02-02 0:49,21.5,,,,,,,,,,,
2020-02-02 0:49,21.5,,,,,,,,,,,
2020-02-02 0:50,21.5,,,,,,,,,,,
2020-02-02 0:50,21.5,,,,,,,,,,,
2020-02-02 0:50,21.5,,,,,,,,,,,
2020-02-02 0:50,21.5,,,,,,,,,,,
2020-02-02 0:50,21.5,,,,,,,,,,,
2020-02-02 0:50,21.5,,,,,,,,,,,
2020-02-02 0:50,21.5,,,,,,,,,,,
2020-02-02 0:50,21.5,,,,,,,,,,,
2020-02-02 0:50,21.5,,,,,,,,,,,
2020-02-02 0:50,21.5,,,,,,,,,,,
2020-02-02 0:50,21.5,,,,,,,,,,,
2020-02-02 0:50,21.5,,,,,,,,,,,
2020-02-02 0:50,21.5,,,,,,,,,,,
2020-02-02 0:50,21.5,,,,,,,,,,,
2020-02-02 0:50,21.5,,,,,,,,,,,
2020-02-02 0:50,21.5,,,,,,,,,,,
2020-02-02 0:50,21.5,,,,,,,,,,,
2020-02-02 0:50,21.5,,,,,,,,,,,
2020-02-02 0:50,21.5,,,,,,,,,,,
2020-02-02 0:50,21.5,,,,,,,,,,,
2020-02-02 0:50,21.5,,,,,,,,,,,
2020-02-02 0:50,21.5,,,,,,,,,,,
2020-02-02 0:50,21.5,,,,,,,,,,,
2020-02-02 0:50,21.5,,,,,,,,,,,
2020-02-02 0:50,21.5,,,,,,,,,,,
2020-02-02 0:50,21.5,,,,,,,,,,,
2020-02-02 0:50,21.5,,,,,,,,,,,
2020-02-02 0:50,21.5,,,,,,,,,,,
2020-02-02 0:50,21.5,,,,,,,,,,,
2020-02-02 0:50,21.5,,,,,,,,,,,
2020-02-02 0:51,21.5,,,,,,,,,,,
2020-02-02 0:51,21.5,,,,,,,,,,,
2020-02-02 0:51,21.5,,,,,,,,,,,
2020-02-02 0:51,21.5,,,,,,,,,,,
2020-02-02 0:51,21.5,,,,,,,,,,,
2020-02-02 0:51,21.6,,,,,,,,,,,
2020-02-02 0:51,21.5,,,,,,,,,,,
2020-02-02 0:51,21.6,,,,,,,,,,,
2020-02-02 0:51,21.6,,,,,,,,,,,
2020-02-02 0:51,21.6,,,,,,,,,,,
2020-02-02 0:51,21.6,,,,,,,,,,,
2020-02-02 0:51,21.6,,,,,,,,,,,
2020-02-02 0:51,21.6,,,,,,,,,,,
2020-02-02 0:51,21.6,,,,,,,,,,,
2020-02-02 0:51,21.6,,,,,,,,,,,
2020-02-02 0:51,21.6,,,,,,,,,,,
2020-02-02 0:51,21.6,,,,,,,,,,,
2020-02-02 0:51,21.6,,,,,,,,,,,
2020-02-02 0:51,21.6,,,,,,,,,,,
2020-02-02 0:51,21.6,,,,,,,,,,,
2020-02-02 0:51,21.6,,,,,,,,,,,
2020-02-02 0:51,21.6,,,,,,,,,,,
2020-02-02 0:51,21.6,,,,,,,,,,,
2020-02-02 0:51,21.6,,,,,,,,,,,
2020-02-02 0:51,21.6,,,,,,,,,,,
2020-02-02 0:51,21.6,,,,,,,,,,,
2020-02-02 0:51,21.6,,,,,,,,,,,
2020-02-02 0:51,21.6,,,,,,,,,,,
2020-02-02 0:51,21.6,,,,,,,,,,,
2020-02-02 0:51,21.6,,,,,,,,,,,
2020-02-02 0:52,21.6,,,,,,,,,,,
2020-02-02 0:52,21.6,,,,,,,,,,,
2020-02-02 0:52,21.6,,,,,,,,,,,
2020-02-02 0:52,21.6,,,,,,,,,,,
2020-02-02 0:52,21.6,,,,,,,,,,,
2020-02-02 0:52,21.6,,,,,,,,,,,
2020-02-02 0:52,21.6,,,,,,,,,,,
2020-02-02 0:52,21.6,,,,,,,,,,,
2020-02-02 0:52,21.6,,,,,,,,,,,
2020-02-02 0:52,21.6,,,,,,,,,,,
2020-02-02 0:52,21.6,,,,,,,,,,,
2020-02-02 0:52,21.6,,,,,,,,,,,
2020-02-02 0:52,21.6,,,,,,,,,,,
2020-02-02 0:52,21.6,,,,,,,,,,,
2020-02-02 0:52,21.6,,,,,,,,,,,
2020-02-02 0:52,21.6,,,,,,,,,,,
2020-02-02 0:52,21.6,,,,,,,,,,,
2020-02-02 0:52,21.6,,,,,,,,,,,
2020-02-02 0:52,21.6,,,,,,,,,,,
2020-02-02 0:52,21.6,,,,,,,,,,,
2020-02-02 0:52,21.6,,,,,,,,,,,
2020-02-02 0:52,21.6,,,,,,,,,,,
2020-02-02 0:52,21.6,,,,,,,,,,,
2020-02-02 0:52,21.6,,,,,,,,,,,
2020-02-02 0:52,21.6,,,,,,,,,,,
2020-02-02 0:52,21.6,,,,,,,,,,,
2020-02-02 0:52,21.6,,,,,,,,,,,
2020-02-02 0:52,21.6,,,,,,,,,,,
2020-02-02 0:52,21.6,,,,,,,,,,,
2020-02-02 0:52,21.6,,,,,,,,,,,
2020-02-02 0:53,21.6,,,,,,,,,,,
2020-02-02 0:53,21.6,,,,,,,,,,,
2020-02-02 0:53,21.6,,,,,,,,,,,
2020-02-02 0:53,21.6,,,,,,,,,,,
2020-02-02 0:53,21.6,,,,,,,,,,,
2020-02-02 0:53,21.6,,,,,,,,,,,
2020-02-02 0:53,21.6,,,,,,,,,,,
2020-02-02 0:53,21.6,,,,,,,,,,,
2020-02-02 0:53,21.6,,,,,,,,,,,
2020-02-02 0:53,21.6,,,,,,,,,,,
2020-02-02 0:53,21.6,,,,,,,,,,,
2020-02-02 0:53,21.6,,,,,,,,,,,
2020-02-02 0:53,21.6,,,,,,,,,,,
2020-02-02 0:53,21.6,,,,,,,,,,,
2020-02-02 0:53,21.6,,,,,,,,,,,
2020-02-02 0:53,21.6,,,,,,,,,,,
2020-02-02 0:53,21.6,,,,,,,,,,,
2020-02-02 0:53,21.6,,,,,,,,,,,
2020-02-02 0:53,21.6,,,,,,,,,,,
2020-02-02 0:53,21.6,,,,,,,,,,,
2020-02-02 0:53,21.6,,,,,,,,,,,
2020-02-02 0:53,21.6,,,,,,,,,,,
2020-02-02 0:53,21.6,,,,,,,,,,,
2020-02-02 0:53,21.6,,,,,,,,,,,
2020-02-02 0:53,21.6,,,,,,,,,,,
2020-02-02 0:53,21.6,,,,,,,,,,,
2020-02-02 0:53,21.6,,,,,,,,,,,
2020-02-02 0:53,21.6,,,,,,,,,,,
2020-02-02 0:53,21.6,,,,,,,,,,,
2020-02-02 0:53,21.6,,,,,,,,,,,
2020-02-02 0:54,21.6,,,,,,,,,,,
2020-02-02 0:54,21.6,,,,,,,,,,,
2020-02-02 0:54,21.6,,,,,,,,,,,
2020-02-02 0:54,21.6,,,,,,,,,,,
2020-02-02 0:54,21.6,,,,,,,,,,,
2020-02-02 0:54,21.6,,,,,,,,,,,
2020-02-02 0:54,21.6,,,,,,,,,,,
2020-02-02 0:54,21.6,,,,,,,,,,,
2020-02-02 0:54,21.6,,,,,,,,,,,
2020-02-02 0:54,21.6,,,,,,,,,,,
2020-02-02 0:54,21.6,,,,,,,,,,,
2020-02-02 0:54,21.6,,,,,,,,,,,
2020-02-02 0:54,21.6,,,,,,,,,,,
2020-02-02 0:54,21.6,,,,,,,,,,,
2020-02-02 0:54,21.6,,,,,,,,,,,
2020-02-02 0:54,21.6,,,,,,,,,,,
2020-02-02 0:54,21.6,,,,,,,,,,,
2020-02-02 0:54,21.6,,,,,,,,,,,
2020-02-02 0:54,21.6,,,,,,,,,,,
2020-02-02 0:54,21.6,,,,,,,,,,,
2020-02-02 0:54,21.6,,,,,,,,,,,
2020-02-02 0:54,21.6,,,,,,,,,,,
2020-02-02 0:54,21.6,,,,,,,,,,,
2020-02-02 0:54,21.6,,,,,,,,,,,
2020-02-02 0:54,21.6,,,,,,,,,,,
2020-02-02 0:54,21.6,,,,,,,,,,,
2020-02-02 0:54,21.6,,,,,,,,,,,
2020-02-02 0:54,21.6,,,,,,,,,,,
2020-02-02 0:54,21.6,,,,,,,,,,,
2020-02-02 0:54,21.6,,,,,,,,,,,
2020-02-02 0:55,21.6,,,,,,,,,,,
2020-02-02 0:55,21.6,,,,,,,,,,,
2020-02-02 0:55,21.6,,,,,,,,,,,
2020-02-02 0:55,21.6,,,,,,,,,,,
2020-02-02 0:55,21.6,,,,,,,,,,,
2020-02-02 0:55,21.6,,,,,,,,,,,
2020-02-02 0:55,21.6,,,,,,,,,,,
2020-02-02 0:55,21.6,,,,,,,,,,,
2020-02-02 0:55,21.6,,,,,,,,,,,
2020-02-02 0:55,21.6,,,,,,,,,,,
2020-02-02 0:55,21.6,,,,,,,,,,,
2020-02-02 0:55,21.6,,,,,,,,,,,
2020-02-02 0:55,21.6,,,,,,,,,,,
2020-02-02 0:55,21.6,,,,,,,,,,,
2020-02-02 0:55,21.6,,,,,,,,,,,
2020-02-02 0:55,21.6,,,,,,,,,,,
2020-02-02 0:55,21.6,,,,,,,,,,,
2020-02-02 0:55,21.6,,,,,,,,,,,
2020-02-02 0:55,21.6,,,,,,,,,,,
2020-02-02 0:55,21.6,,,,,,,,,,,
2020-02-02 0:55,21.6,,,,,,,,,,,
2020-02-02 0:55,21.6,,,,,,,,,,,
2020-02-02 0:55,21.6,,,,,,,,,,,
2020-02-02 0:55,21.6,,,,,,,,,,,
2020-02-02 0:55,21.6,,,,,,,,,,,
2020-02-02 0:55,21.6,,,,,,,,,,,
2020-02-02 0:55,21.6,,,,,,,,,,,
2020-02-02 0:55,21.6,,,,,,,,,,,
2020-02-02 0:55,21.6,,,,,,,,,,,
2020-02-02 0:55,21.6,,,,,,,,,,,
2020-02-02 0:56,21.6,,,,,,,,,,,
2020-02-02 0:56,21.6,,,,,,,,,,,
2020-02-02 0:56,21.6,,,,,,,,,,,
2020-02-02 0:56,21.6,,,,,,,,,,,
2020-02-02 0:56,21.6,,,,,,,,,,,
2020-02-02 0:56,21.6,,,,,,,,,,,
2020-02-02 0:56,21.6,,,,,,,,,,,
2020-02-02 0:56,21.6,,,,,,,,,,,
2020-02-02 0:56,21.6,,,,,,,,,,,
2020-02-02 0:56,21.6,,,,,,,,,,,
2020-02-02 0:56,21.6,,,,,,,,,,,
2020-02-02 0:56,21.6,,,,,,,,,,,
2020-02-02 0:56,21.6,,,,,,,,,,,
2020-02-02 0:56,21.6,,,,,,,,,,,
2020-02-02 0:56,21.6,,,,,,,,,,,
2020-02-02 0:56,21.6,,,,,,,,,,,
2020-02-02 0:56,21.6,,,,,,,,,,,
2020-02-02 0:56,21.6,,,,,,,,,,,
2020-02-02 0:56,21.6,,,,,,,,,,,
2020-02-02 0:56,21.6,,,,,,,,,,,
2020-02-02 0:56,21.6,,,,,,,,,,,
2020-02-02 0:56,21.6,,,,,,,,,,,
2020-02-02 0:56,21.6,,,,,,,,,,,
2020-02-02 0:56,21.6,,,,,,,,,,,
2020-02-02 0:56,21.6,,,,,,,,,,,
2020-02-02 0:56,21.6,,,,,,,,,,,
2020-02-02 0:56,21.6,,,,,,,,,,,
2020-02-02 0:56,21.6,,,,,,,,,,,
2020-02-02 0:56,21.6,,,,,,,,,,,
2020-02-02 0:56,21.6,,,,,,,,,,,
2020-02-02 0:57,21.6,,,,,,,,,,,
2020-02-02 0:57,21.6,,,,,,,,,,,
2020-02-02 0:57,21.6,,,,,,,,,,,
2020-02-02 0:57,21.6,,,,,,,,,,,
2020-02-02 0:57,21.6,,,,,,,,,,,
2020-02-02 0:57,21.6,,,,,,,,,,,
2020-02-02 0:57,21.6,,,,,,,,,,,
2020-02-02 0:57,21.6,,,,,,,,,,,
2020-02-02 0:57,21.6,,,,,,,,,,,
2020-02-02 0:57,21.6,,,,,,,,,,,
2020-02-02 0:57,21.6,,,,,,,,,,,
2020-02-02 0:57,21.6,,,,,,,,,,,
2020-02-02 0:57,21.6,,,,,,,,,,,
2020-02-02 0:57,21.6,,,,,,,,,,,
2020-02-02 0:57,21.6,,,,,,,,,,,
2020-02-02 0:57,21.6,,,,,,,,,,,
2020-02-02 0:57,21.6,,,,,,,,,,,
2020-02-02 0:57,21.6,,,,,,,,,,,
2020-02-02 0:57,21.6,,,,,,,,,,,
2020-02-02 0:57,21.6,,,,,,,,,,,
2020-02-02 0:57,21.6,,,,,,,,,,,
2020-02-02 0:57,21.6,,,,,,,,,,,
2020-02-02 0:57,21.6,,,,,,,,,,,
2020-02-02 0:57,21.6,,,,,,,,,,,
2020-02-02 0:57,21.6,,,,,,,,,,,
2020-02-02 0:57,21.6,,,,,,,,,,,
2020-02-02 0:57,21.6,,,,,,,,,,,
2020-02-02 0:57,21.6,,,,,,,,,,,
2020-02-02 0:57,21.6,,,,,,,,,,,
2020-02-02 0:57,21.6,,,,,,,,,,,
2020-02-02 0:58,21.6,,,,,,,,,,,
2020-02-02 0:58,21.6,,,,,,,,,,,
2020-02-02 0:58,21.6,,,,,,,,,,,
2020-02-02 0:58,21.6,,,,,,,,,,,
2020-02-02 0:58,21.6,,,,,,,,,,,
2020-02-02 0:58,21.6,,,,,,,,,,,
2020-02-02 0:58,21.6,,,,,,,,,,,
2020-02-02 0:58,21.6,,,,,,,,,,,
2020-02-02 0:58,21.6,,,,,,,,,,,
2020-02-02 0:58,21.6,,,,,,,,,,,
2020-02-02 0:58,21.6,,,,,,,,,,,
2020-02-02 0:58,21.6,,,,,,,,,,,
2020-02-02 0:58,21.6,,,,,,,,,,,
2020-02-02 0:58,21.6,,,,,,,,,,,
2020-02-02 0:58,21.6,,,,,,,,,,,
2020-02-02 0:58,27.8,,,,,,,,,,,
2020-02-02 0:58,33.2,,,,,,,,,,,
2020-02-02 0:58,36.4,,,,,,,,,,,
2020-02-02 0:58,39.5,,,,,,,,,,,
2020-02-02 0:58,39.4,,,,,,,,,,,
2020-02-02 0:58,31.6,,,,,,,,,,,
2020-02-02 0:58,24,,,,,,,,,,,
2020-02-02 0:58,21.5,,,,,,,,,,,
2020-02-02 0:58,21.5,,,,,,,,,,,
2020-02-02 0:58,21.5,,,,,,,,,,,
2020-02-02 0:58,21.5,,,,,,,,,,,
2020-02-02 0:58,21.5,,,,,,,,,,,
2020-02-02 0:58,21.5,,,,,,,,,,,
2020-02-02 0:58,21.5,,,,,,,,,,,
2020-02-02 0:58,21.5,,,,,,,,,,,
2020-02-02 0:59,21.5,,,,,,,,,,,
2020-02-02 0:59,21.5,,,,,,,,,,,
2020-02-02 0:59,21.5,,,,,,,,,,,
2020-02-02 0:59,21.5,,,,,,,,,,,
2020-02-02 0:59,21.5,,,,,,,,,,,
2020-02-02 0:59,21.5,,,,,,,,,,,
2020-02-02 0:59,21.5,,,,,,,,,,,
2020-02-02 0:59,21.5,,,,,,,,,,,
2020-02-02 0:59,21.5,,,,,,,,,,,
2020-02-02 0:59,21.5,,,,,,,,,,,
2020-02-02 0:59,21.5,,,,,,,,,,,
2020-02-02 0:59,21.5,,,,,,,,,,,
2020-02-02 0:59,21.5,,,,,,,,,,,
2020-02-02 0:59,21.5,,,,,,,,,,,
2020-02-02 0:59,21.5,,,,,,,,,,,
2020-02-02 0:59,21.5,,,,,,,,,,,
2020-02-02 0:59,21.5,,,,,,,,,,,
2020-02-02 0:59,21.5,,,,,,,,,,,
2020-02-02 0:59,21.5,,,,,,,,,,,
2020-02-02 0:59,21.5,,,,,,,,,,,
2020-02-02 0:59,21.5,,,,,,,,,,,
2020-02-02 0:59,21.5,,,,,,,,,,,
2020-02-02 0:59,21.5,,,,,,,,,,,
2020-02-02 0:59,21.5,,,,,,,,,,,
2020-02-02 0:59,21.5,,,,,,,,,,,
2020-02-02 0:59,21.5,,,,,,,,,,,
2020-02-02 0:59,21.5,,,,,,,,,,,
2020-02-02 0:59,21.5,,,,,,,,,,,
2020-02-02 0:59,21.5,,,,,,,,,,,
2020-02-02 0:59,21.5,,,,,,,,,,,
2020-02-02 1:00,21.5,,,,,,,,,,,
2020-02-02 1:00,21.5,,,,,,,,,,,
2020-02-02 1:00,21.5,,,,,,,,,,,
2020-02-02 1:00,21.5,,,,,,,,,,,
2020-02-02 1:00,21.5,,,,,,,,,,,
2020-02-02 1:00,21.5,,,,,,,,,,,
2020-02-02 1:00,21.5,,,,,,,,,,,
2020-02-02 1:00,21.5,,,,,,,,,,,
2020-02-02 1:00,21.5,,,,,,,,,,,
2020-02-02 1:00,21.5,,,,,,,,,,,
2020-02-02 1:00,21.5,,,,,,,,,,,
2020-02-02 1:00,21.5,,,,,,,,,,,
2020-02-02 1:00,21.5,,,,,,,,,,,
2020-02-02 1:00,21.5,,,,,,,,,,,
2020-02-02 1:00,21.5,,,,,,,,,,,
2020-02-02 1:00,21.5,,,,,,,,,,,
2020-02-02 1:00,21.5,,,,,,,,,,,
2020-02-02 1:00,21.5,,,,,,,,,,,
2020-02-02 1:00,21.5,,,,,,,,,,,
2020-02-02 1:00,21.5,,,,,,,,,,,
2020-02-02 1:00,21.5,,,,,,,,,,,
2020-02-02 1:00,21.5,,,,,,,,,,,
2020-02-02 1:00,21.5,,,,,,,,,,,
2020-02-02 1:00,21.5,,,,,,,,,,,
2020-02-02 1:00,21.5,,,,,,,,,,,
2020-02-02 1:00,21.5,,,,,,,,,,,
2020-02-02 1:00,21.5,,,,,,,,,,,
2020-02-02 1:00,21.5,,,,,,,,,,,
2020-02-02 1:00,21.5,,,,,,,,,,,
2020-02-02 1:00,21.5,,,,,,,,,,,
2020-02-02 1:01,21.5,,,,,,,,,,,
2020-02-02 1:01,21.5,,,,,,,,,,,
2020-02-02 1:01,21.5,,,,,,,,,,,
2020-02-02 1:01,21.5,,,,,,,,,,,
2020-02-02 1:01,21.5,,,,,,,,,,,
2020-02-02 1:01,21.5,,,,,,,,,,,
2020-02-02 1:01,21.5,,,,,,,,,,,
2020-02-02 1:01,21.5,,,,,,,,,,,
2020-02-02 1:01,21.5,,,,,,,,,,,
2020-02-02 1:01,21.5,,,,,,,,,,,
2020-02-02 1:01,21.5,,,,,,,,,,,
2020-02-02 1:01,21.5,,,,,,,,,,,
2020-02-02 1:01,21.5,,,,,,,,,,,
2020-02-02 1:01,21.5,,,,,,,,,,,
2020-02-02 1:01,21.5,,,,,,,,,,,
2020-02-02 1:01,21.5,,,,,,,,,,,
2020-02-02 1:01,21.5,,,,,,,,,,,
2020-02-02 1:01,21.5,,,,,,,,,,,
2020-02-02 1:01,21.5,,,,,,,,,,,
2020-02-02 1:01,21.5,,,,,,,,,,,
2020-02-02 1:01,21.5,,,,,,,,,,,
2020-02-02 1:01,21.5,,,,,,,,,,,
2020-02-02 1:01,21.5,,,,,,,,,,,
2020-02-02 1:01,21.5,,,,,,,,,,,
2020-02-02 1:01,21.5,,,,,,,,,,,
2020-02-02 1:01,21.5,,,,,,,,,,,
2020-02-02 1:01,21.5,,,,,,,,,,,
2020-02-02 1:01,21.5,,,,,,,,,,,
2020-02-02 1:01,21.5,,,,,,,,,,,
2020-02-02 1:01,21.5,,,,,,,,,,,
2020-02-02 1:02,21.5,,,,,,,,,,,
2020-02-02 1:02,21.5,,,,,,,,,,,
2020-02-02 1:02,21.5,,,,,,,,,,,
2020-02-02 1:02,21.5,,,,,,,,,,,
2020-02-02 1:02,21.5,,,,,,,,,,,
2020-02-02 1:02,21.5,,,,,,,,,,,
2020-02-02 1:02,21.5,,,,,,,,,,,
2020-02-02 1:02,21.5,,,,,,,,,,,
2020-02-02 1:02,21.5,,,,,,,,,,,
2020-02-02 1:02,21.5,,,,,,,,,,,
2020-02-02 1:02,21.5,,,,,,,,,,,
2020-02-02 1:02,21.5,,,,,,,,,,,
2020-02-02 1:02,21.5,,,,,,,,,,,
2020-02-02 1:02,21.5,,,,,,,,,,,
2020-02-02 1:02,21.5,,,,,,,,,,,
2020-02-02 1:02,21.5,,,,,,,,,,,
2020-02-02 1:02,21.5,,,,,,,,,,,
2020-02-02 1:02,21.5,,,,,,,,,,,
2020-02-02 1:02,21.5,,,,,,,,,,,
2020-02-02 1:02,21.5,,,,,,,,,,,
2020-02-02 1:02,21.5,,,,,,,,,,,
2020-02-02 1:02,21.5,,,,,,,,,,,
2020-02-02 1:02,21.5,,,,,,,,,,,
2020-02-02 1:02,21.5,,,,,,,,,,,
2020-02-02 1:02,21.5,,,,,,,,,,,
2020-02-02 1:02,21.5,,,,,,,,,,,
2020-02-02 1:02,21.5,,,,,,,,,,,
2020-02-02 1:02,21.5,,,,,,,,,,,
2020-02-02 1:02,21.5,,,,,,,,,,,
2020-02-02 1:02,21.5,,,,,,,,,,,
2020-02-02 1:03,21.5,,,,,,,,,,,
2020-02-02 1:03,21.5,,,,,,,,,,,
2020-02-02 1:03,21.5,,,,,,,,,,,
2020-02-02 1:03,21.5,,,,,,,,,,,
2020-02-02 1:03,21.5,,,,,,,,,,,
2020-02-02 1:03,21.5,,,,,,,,,,,
2020-02-02 1:03,21.5,,,,,,,,,,,
2020-02-02 1:03,21.5,,,,,,,,,,,
2020-02-02 1:03,21.5,,,,,,,,,,,
2020-02-02 1:03,21.5,,,,,,,,,,,
2020-02-02 1:03,21.5,,,,,,,,,,,
2020-02-02 1:03,21.5,,,,,,,,,,,
2020-02-02 1:03,21.5,,,,,,,,,,,
2020-02-02 1:03,21.5,,,,,,,,,,,
